compString,numAtomsCation,numAtomsAnion,SimVolume_cation,SimVolume_anion,Sim_rCation,Sim_rAnion,Sim_vCation/vAnion,polarArea_Cation,polarArea_Anion,polarArea_IonPair,rotatableBondCount_Cation,rotatableBondCount_Anion,rotatableBondCountFraction_Anion,rotatableBondCountFraction_Cation,hBondAcceptorCount_Anion,hBondAcceptorCount_Cation,hBondDonorCount_Anion,hBondDonorCount_Cation,hBond_anionDonorInteraction,hBond_cationDonorInteraction,mmCation,mmAnion,Temperature,SimLogP_anion,SimLogP_cation,totalBondCount_Anion,totalBondCount_Cation,Asphericity_cation,Spherocity_cation,Asphericity_anion,Spherocity_anion,Valence_Electrons_cation,Valence_Electrons_anion,MinPartialCharge_anion,MinPartialCharge_cation,MaxPartialCharge_cation,MaxPartialCharge_anion,Asphericity_cation_std%,Spherocity_cation_std%,Asphericity_anion_std%,Spherocity_anion_std%,Specific_density,Smiles_anion,Smiles_cation,Mols_cation,Mols_anion
"['1-ethyl-3-methylimidazolium', 'methylsulfate']",19,9,117.80448000000003,77.21552000000001,3.0410558704421075e-10,2.641630054748426e-10,1.525658054235729,8.8,74.8,83.6,1,0,0,0.052631579,4,0,0,0,0,0,111.17,111.1,313,-0.907,0.3325,8,19,0.46990523977891335,0.2155003704202674,0.13126576222482356,0.4375137386696628,44,38,-0.725526876,-0.239534146,0.24301869934635242,0.21686603705130308,0.004315927,0.004875214,4.381367567278112e-05,4.559848135358312e-05,1272.2,COS(=O)(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e860>
"['1-ethyl-3-methylimidazolium', 'methylsulfate']",19,9,117.80448000000003,77.21552000000001,3.0410558704421075e-10,2.641630054748426e-10,1.525658054235729,8.8,74.8,83.6,1,0,0,0.052631579,4,0,0,0,0,0,111.17,111.1,298,-0.907,0.3325,8,19,0.46990523977891335,0.2155003704202674,0.13126576222482356,0.4375137386696628,44,38,-0.725526876,-0.239534146,0.24301869934635242,0.21686603705130308,0.004315927,0.004875214,4.381367567278112e-05,4.559848135358312e-05,1282.1,COS(=O)(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e860>
"['1-ethyl-3-methylimidazolium', 'methylsulfate']",19,9,117.80448000000003,77.21552000000001,3.0410558704421075e-10,2.641630054748426e-10,1.525658054235729,8.8,74.8,83.6,1,0,0,0.052631579,4,0,0,0,0,0,111.17,111.1,323,-0.907,0.3325,8,19,0.46990523977891335,0.2155003704202674,0.13126576222482356,0.4375137386696628,44,38,-0.725526876,-0.239534146,0.24301869934635242,0.21686603705130308,0.004315927,0.004875214,4.381367567278112e-05,4.559848135358312e-05,1265.8,COS(=O)(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e860>
"['1-ethyl-3-methylimidazolium', 'Cyanoiminomethylideneazanide']",19,5,117.80448000000003,58.563200000000016,3.0410558704421075e-10,2.409047685638819e-10,2.0115786022621713,8.8,37.2,46,1,0,0,0.052631579,3,0,0,0,0,0,111.17,66.04,298,0.21078000000000002,0.3325,4,19,0.46990523977891335,0.2155003704202674,0.6687387070911959,1.0266695081507126e-13,44,24,-0.421522061,-0.239534146,0.24301869934635242,0.092473943,0.004315927,0.004875214,9.631831271685505e-05,222.92815735608156,1101.9,C(=[N-])=NC#N,CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e6d0>
"['1-ethyl-3-methylimidazolium', 'Cyanoiminomethylideneazanide']",19,5,117.80448000000003,58.563200000000016,3.0410558704421075e-10,2.409047685638819e-10,2.0115786022621713,8.8,37.2,46,1,0,0,0.052631579,3,0,0,0,0,0,111.17,66.04,298,0.21078000000000002,0.3325,4,19,0.46990523977891335,0.2155003704202674,0.6687387070911959,1.0266695081507126e-13,44,24,-0.421522061,-0.239534146,0.24301869934635242,0.092473943,0.004315927,0.004875214,9.631831271685505e-05,222.92815735608156,1101.5,C(=[N-])=NC#N,CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e6d0>
"['1-ethyl-3-methylimidazolium', 'Cyanoiminomethylideneazanide']",19,5,117.80448000000003,58.563200000000016,3.0410558704421075e-10,2.409047685638819e-10,2.0115786022621713,8.8,37.2,46,1,0,0,0.052631579,3,0,0,0,0,0,111.17,66.04,298,0.21078000000000002,0.3325,4,19,0.46990523977891335,0.2155003704202674,0.6687387070911959,1.0266695081507126e-13,44,24,-0.421522061,-0.239534146,0.24301869934635242,0.092473943,0.004315927,0.004875214,9.631831271685505e-05,222.92815735608156,1100,C(=[N-])=NC#N,CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e6d0>
"['1-ethyl-3-methylimidazolium', 'Cyanoiminomethylideneazanide']",19,5,117.80448000000003,58.563200000000016,3.0410558704421075e-10,2.409047685638819e-10,2.0115786022621713,8.8,37.2,46,1,0,0,0.052631579,3,0,0,0,0,0,111.17,66.04,298,0.21078000000000002,0.3325,4,19,0.46990523977891335,0.2155003704202674,0.6687387070911959,1.0266695081507126e-13,44,24,-0.421522061,-0.239534146,0.24301869934635242,0.092473943,0.004315927,0.004875214,9.631831271685505e-05,222.92815735608156,1100,C(=[N-])=NC#N,CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e6d0>
"['1-ethyl-3-methylimidazolium', 'Cyanoiminomethylideneazanide']",19,5,117.80448000000003,58.563200000000016,3.0410558704421075e-10,2.409047685638819e-10,2.0115786022621713,8.8,37.2,46,1,0,0,0.052631579,3,0,0,0,0,0,111.17,66.04,298,0.21078000000000002,0.3325,4,19,0.46990523977891335,0.2155003704202674,0.6687387070911959,1.0266695081507126e-13,44,24,-0.421522061,-0.239534146,0.24301869934635242,0.092473943,0.004315927,0.004875214,9.631831271685505e-05,222.92815735608156,1100.8,C(=[N-])=NC#N,CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e6d0>
"['1-ethyl-3-methylimidazolium', 'Cyanoiminomethylideneazanide']",19,5,117.80448000000003,58.563200000000016,3.0410558704421075e-10,2.409047685638819e-10,2.0115786022621713,8.8,37.2,46,1,0,0,0.052631579,3,0,0,0,0,0,111.17,66.04,338,0.21078000000000002,0.3325,4,19,0.46990523977891335,0.2155003704202674,0.6687387070911959,1.0266695081507126e-13,44,24,-0.421522061,-0.239534146,0.24301869934635242,0.092473943,0.004315927,0.004875214,9.631831271685505e-05,222.92815735608156,1075.2,C(=[N-])=NC#N,CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e6d0>
"['1-ethyl-3-methylimidazolium', 'Cyanoiminomethylideneazanide']",19,5,117.80448000000003,58.563200000000016,3.0410558704421075e-10,2.409047685638819e-10,2.0115786022621713,8.8,37.2,46,1,0,0,0.052631579,3,0,0,0,0,0,111.17,66.04,313,0.21078000000000002,0.3325,4,19,0.46990523977891335,0.2155003704202674,0.6687387070911959,1.0266695081507126e-13,44,24,-0.421522061,-0.239534146,0.24301869934635242,0.092473943,0.004315927,0.004875214,9.631831271685505e-05,222.92815735608156,1091,C(=[N-])=NC#N,CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e6d0>
"['1-ethyl-3-methylimidazolium', 'Cyanoiminomethylideneazanide']",19,5,117.80448000000003,58.563200000000016,3.0410558704421075e-10,2.409047685638819e-10,2.0115786022621713,8.8,37.2,46,1,0,0,0.052631579,3,0,0,0,0,0,111.17,66.04,313,0.21078000000000002,0.3325,4,19,0.46990523977891335,0.2155003704202674,0.6687387070911959,1.0266695081507126e-13,44,24,-0.421522061,-0.239534146,0.24301869934635242,0.092473943,0.004315927,0.004875214,9.631831271685505e-05,222.92815735608156,1091.5,C(=[N-])=NC#N,CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e6d0>
"['1-ethyl-3-methylimidazolium', 'Cyanoiminomethylideneazanide']",19,5,117.80448000000003,58.563200000000016,3.0410558704421075e-10,2.409047685638819e-10,2.0115786022621713,8.8,37.2,46,1,0,0,0.052631579,3,0,0,0,0,0,111.17,66.04,323,0.21078000000000002,0.3325,4,19,0.46990523977891335,0.2155003704202674,0.6687387070911959,1.0266695081507126e-13,44,24,-0.421522061,-0.239534146,0.24301869934635242,0.092473943,0.004315927,0.004875214,9.631831271685505e-05,222.92815735608156,1084.4,C(=[N-])=NC#N,CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e6d0>
"['1-ethyl-3-methylimidazolium', 'Cyanoiminomethylideneazanide']",19,5,117.80448000000003,58.563200000000016,3.0410558704421075e-10,2.409047685638819e-10,2.0115786022621713,8.8,37.2,46,1,0,0,0.052631579,3,0,0,0,0,0,111.17,66.04,323,0.21078000000000002,0.3325,4,19,0.46990523977891335,0.2155003704202674,0.6687387070911959,1.0266695081507126e-13,44,24,-0.421522061,-0.239534146,0.24301869934635242,0.092473943,0.004315927,0.004875214,9.631831271685505e-05,222.92815735608156,1085,C(=[N-])=NC#N,CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e6d0>
"['1-ethyl-3-methylimidazolium', 'Cyanoiminomethylideneazanide']",19,5,117.80448000000003,58.563200000000016,3.0410558704421075e-10,2.409047685638819e-10,2.0115786022621713,8.8,37.2,46,1,0,0,0.052631579,3,0,0,0,0,0,111.17,66.04,333,0.21078000000000002,0.3325,4,19,0.46990523977891335,0.2155003704202674,0.6687387070911959,1.0266695081507126e-13,44,24,-0.421522061,-0.239534146,0.24301869934635242,0.092473943,0.004315927,0.004875214,9.631831271685505e-05,222.92815735608156,1078.5,C(=[N-])=NC#N,CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e6d0>
"['1-ethyl-3-methylimidazolium', 'Cyanoiminomethylideneazanide']",19,5,117.80448000000003,58.563200000000016,3.0410558704421075e-10,2.409047685638819e-10,2.0115786022621713,8.8,37.2,46,1,0,0,0.052631579,3,0,0,0,0,0,111.17,66.04,333,0.21078000000000002,0.3325,4,19,0.46990523977891335,0.2155003704202674,0.6687387070911959,1.0266695081507126e-13,44,24,-0.421522061,-0.239534146,0.24301869934635242,0.092473943,0.004315927,0.004875214,9.631831271685505e-05,222.92815735608156,1077.9,C(=[N-])=NC#N,CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e6d0>
"['1-ethyl-3-methylimidazolium', 'Cyanoiminomethylideneazanide']",19,5,117.80448000000003,58.563200000000016,3.0410558704421075e-10,2.409047685638819e-10,2.0115786022621713,8.8,37.2,46,1,0,0,0.052631579,3,0,0,0,0,0,111.17,66.04,293,0.21078000000000002,0.3325,4,19,0.46990523977891335,0.2155003704202674,0.6687387070911959,1.0266695081507126e-13,44,24,-0.421522061,-0.239534146,0.24301869934635242,0.092473943,0.004315927,0.004875214,9.631831271685505e-05,222.92815735608156,1104.9,C(=[N-])=NC#N,CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e6d0>
"['1-ethyl-3-methylimidazolium', 'Cyanoiminomethylideneazanide']",19,5,117.80448000000003,58.563200000000016,3.0410558704421075e-10,2.409047685638819e-10,2.0115786022621713,8.8,37.2,46,1,0,0,0.052631579,3,0,0,0,0,0,111.17,66.04,343,0.21078000000000002,0.3325,4,19,0.46990523977891335,0.2155003704202674,0.6687387070911959,1.0266695081507126e-13,44,24,-0.421522061,-0.239534146,0.24301869934635242,0.092473943,0.004315927,0.004875214,9.631831271685505e-05,222.92815735608156,1072,C(=[N-])=NC#N,CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e6d0>
"['1-ethyl-3-methylimidazolium', 'Cyanoiminomethylideneazanide']",19,5,117.80448000000003,58.563200000000016,3.0410558704421075e-10,2.409047685638819e-10,2.0115786022621713,8.8,37.2,46,1,0,0,0.052631579,3,0,0,0,0,0,111.17,66.04,308,0.21078000000000002,0.3325,4,19,0.46990523977891335,0.2155003704202674,0.6687387070911959,1.0266695081507126e-13,44,24,-0.421522061,-0.239534146,0.24301869934635242,0.092473943,0.004315927,0.004875214,9.631831271685505e-05,222.92815735608156,1094.8,C(=[N-])=NC#N,CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e6d0>
"['1-ethyl-3-methylimidazolium', 'Cyanoiminomethylideneazanide']",19,5,117.80448000000003,58.563200000000016,3.0410558704421075e-10,2.409047685638819e-10,2.0115786022621713,8.8,37.2,46,1,0,0,0.052631579,3,0,0,0,0,0,111.17,66.04,303,0.21078000000000002,0.3325,4,19,0.46990523977891335,0.2155003704202674,0.6687387070911959,1.0266695081507126e-13,44,24,-0.421522061,-0.239534146,0.24301869934635242,0.092473943,0.004315927,0.004875214,9.631831271685505e-05,222.92815735608156,1097.5,C(=[N-])=NC#N,CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e6d0>
"['1-ethyl-3-methylimidazolium', 'Cyanoiminomethylideneazanide']",19,5,117.80448000000003,58.563200000000016,3.0410558704421075e-10,2.409047685638819e-10,2.0115786022621713,8.8,37.2,46,1,0,0,0.052631579,3,0,0,0,0,0,111.17,66.04,303,0.21078000000000002,0.3325,4,19,0.46990523977891335,0.2155003704202674,0.6687387070911959,1.0266695081507126e-13,44,24,-0.421522061,-0.239534146,0.24301869934635242,0.092473943,0.004315927,0.004875214,9.631831271685505e-05,222.92815735608156,1098.2,C(=[N-])=NC#N,CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e6d0>
"['1-ethyl-3-methylimidazolium', 'Cyanoiminomethylideneazanide']",19,5,117.80448000000003,58.563200000000016,3.0410558704421075e-10,2.409047685638819e-10,2.0115786022621713,8.8,37.2,46,1,0,0,0.052631579,3,0,0,0,0,0,111.17,66.04,328,0.21078000000000002,0.3325,4,19,0.46990523977891335,0.2155003704202674,0.6687387070911959,1.0266695081507126e-13,44,24,-0.421522061,-0.239534146,0.24301869934635242,0.092473943,0.004315927,0.004875214,9.631831271685505e-05,222.92815735608156,1081.7,C(=[N-])=NC#N,CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e6d0>
"['1-ethyl-3-methylimidazolium', 'Cyanoiminomethylideneazanide']",19,5,117.80448000000003,58.563200000000016,3.0410558704421075e-10,2.409047685638819e-10,2.0115786022621713,8.8,37.2,46,1,0,0,0.052631579,3,0,0,0,0,0,111.17,66.04,353,0.21078000000000002,0.3325,4,19,0.46990523977891335,0.2155003704202674,0.6687387070911959,1.0266695081507126e-13,44,24,-0.421522061,-0.239534146,0.24301869934635242,0.092473943,0.004315927,0.004875214,9.631831271685505e-05,222.92815735608156,1065.7,C(=[N-])=NC#N,CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e6d0>
"['1-ethyl-3-methylimidazolium', 'Cyanoiminomethylideneazanide']",19,5,117.80448000000003,58.563200000000016,3.0410558704421075e-10,2.409047685638819e-10,2.0115786022621713,8.8,37.2,46,1,0,0,0.052631579,3,0,0,0,0,0,111.17,66.04,318,0.21078000000000002,0.3325,4,19,0.46990523977891335,0.2155003704202674,0.6687387070911959,1.0266695081507126e-13,44,24,-0.421522061,-0.239534146,0.24301869934635242,0.092473943,0.004315927,0.004875214,9.631831271685505e-05,222.92815735608156,1088.2,C(=[N-])=NC#N,CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e6d0>
"['1-ethyl-3-methylimidazolium', 'Cyanoiminomethylideneazanide']",19,5,117.80448000000003,58.563200000000016,3.0410558704421075e-10,2.409047685638819e-10,2.0115786022621713,8.8,37.2,46,1,0,0,0.052631579,3,0,0,0,0,0,111.17,66.04,348,0.21078000000000002,0.3325,4,19,0.46990523977891335,0.2155003704202674,0.6687387070911959,1.0266695081507126e-13,44,24,-0.421522061,-0.239534146,0.24301869934635242,0.092473943,0.004315927,0.004875214,9.631831271685505e-05,222.92815735608156,1068.8,C(=[N-])=NC#N,CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e6d0>
"['1-ethyl-3-methylimidazolium', 'methanesulfonate']",19,8,117.80448000000003,68.06144,3.0410558704421075e-10,2.532819112509877e-10,1.7308549451789446,8.8,65.6,74.39999999999999,1,0,0,0.052631579,3,0,0,0,0,0,111.17,95.1,343,-0.8386,0.3325,7,19,0.46990523977891335,0.2155003704202674,0.000915991,0.7009879158984356,44,32,-0.748156135,-0.239534146,0.24301869934635242,0.091583335,0.004315927,0.004875214,0.00078624,3.174139872363599e-05,1211.87,CS(=O)(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e950>
"['1-ethyl-3-methylimidazolium', 'methanesulfonate']",19,8,117.80448000000003,68.06144,3.0410558704421075e-10,2.532819112509877e-10,1.7308549451789446,8.8,65.6,74.39999999999999,1,0,0,0.052631579,3,0,0,0,0,0,111.17,95.1,343,-0.8386,0.3325,7,19,0.46990523977891335,0.2155003704202674,0.000915991,0.7009879158984356,44,32,-0.748156135,-0.239534146,0.24301869934635242,0.091583335,0.004315927,0.004875214,0.00078624,3.174139872363599e-05,1211.87,CS(=O)(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e950>
"['1-ethyl-3-methylimidazolium', 'methanesulfonate']",19,8,117.80448000000003,68.06144,3.0410558704421075e-10,2.532819112509877e-10,1.7308549451789446,8.8,65.6,74.39999999999999,1,0,0,0.052631579,3,0,0,0,0,0,111.17,95.1,343,-0.8386,0.3325,7,19,0.46990523977891335,0.2155003704202674,0.000915991,0.7009879158984356,44,32,-0.748156135,-0.239534146,0.24301869934635242,0.091583335,0.004315927,0.004875214,0.00078624,3.174139872363599e-05,1211.87,CS(=O)(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e950>
"['1-ethyl-3-methylimidazolium', 'methanesulfonate']",19,8,117.80448000000003,68.06144,3.0410558704421075e-10,2.532819112509877e-10,1.7308549451789446,8.8,65.6,74.39999999999999,1,0,0,0.052631579,3,0,0,0,0,0,111.17,95.1,353,-0.8386,0.3325,7,19,0.46990523977891335,0.2155003704202674,0.000915991,0.7009879158984356,44,32,-0.748156135,-0.239534146,0.24301869934635242,0.091583335,0.004315927,0.004875214,0.00078624,3.174139872363599e-05,1205.26,CS(=O)(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e950>
"['1-ethyl-3-methylimidazolium', 'methanesulfonate']",19,8,117.80448000000003,68.06144,3.0410558704421075e-10,2.532819112509877e-10,1.7308549451789446,8.8,65.6,74.39999999999999,1,0,0,0.052631579,3,0,0,0,0,0,111.17,95.1,353,-0.8386,0.3325,7,19,0.46990523977891335,0.2155003704202674,0.000915991,0.7009879158984356,44,32,-0.748156135,-0.239534146,0.24301869934635242,0.091583335,0.004315927,0.004875214,0.00078624,3.174139872363599e-05,1205.26,CS(=O)(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e950>
"['1-ethyl-3-methylimidazolium', 'methanesulfonate']",19,8,117.80448000000003,68.06144,3.0410558704421075e-10,2.532819112509877e-10,1.7308549451789446,8.8,65.6,74.39999999999999,1,0,0,0.052631579,3,0,0,0,0,0,111.17,95.1,353,-0.8386,0.3325,7,19,0.46990523977891335,0.2155003704202674,0.000915991,0.7009879158984356,44,32,-0.748156135,-0.239534146,0.24301869934635242,0.091583335,0.004315927,0.004875214,0.00078624,3.174139872363599e-05,1205.26,CS(=O)(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e950>
"['1-ethyl-3-methylimidazolium', 'methanesulfonate']",19,8,117.80448000000003,68.06144,3.0410558704421075e-10,2.532819112509877e-10,1.7308549451789446,8.8,65.6,74.39999999999999,1,0,0,0.052631579,3,0,0,0,0,0,111.17,95.1,333,-0.8386,0.3325,7,19,0.46990523977891335,0.2155003704202674,0.000915991,0.7009879158984356,44,32,-0.748156135,-0.239534146,0.24301869934635242,0.091583335,0.004315927,0.004875214,0.00078624,3.174139872363599e-05,1218.52,CS(=O)(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e950>
"['1-ethyl-3-methylimidazolium', 'methanesulfonate']",19,8,117.80448000000003,68.06144,3.0410558704421075e-10,2.532819112509877e-10,1.7308549451789446,8.8,65.6,74.39999999999999,1,0,0,0.052631579,3,0,0,0,0,0,111.17,95.1,333,-0.8386,0.3325,7,19,0.46990523977891335,0.2155003704202674,0.000915991,0.7009879158984356,44,32,-0.748156135,-0.239534146,0.24301869934635242,0.091583335,0.004315927,0.004875214,0.00078624,3.174139872363599e-05,1218.52,CS(=O)(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e950>
"['1-ethyl-3-methylimidazolium', 'methanesulfonate']",19,8,117.80448000000003,68.06144,3.0410558704421075e-10,2.532819112509877e-10,1.7308549451789446,8.8,65.6,74.39999999999999,1,0,0,0.052631579,3,0,0,0,0,0,111.17,95.1,333,-0.8386,0.3325,7,19,0.46990523977891335,0.2155003704202674,0.000915991,0.7009879158984356,44,32,-0.748156135,-0.239534146,0.24301869934635242,0.091583335,0.004315927,0.004875214,0.00078624,3.174139872363599e-05,1218.52,CS(=O)(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e950>
"['1-ethyl-3-methylimidazolium', 'methanesulfonate']",19,8,117.80448000000003,68.06144,3.0410558704421075e-10,2.532819112509877e-10,1.7308549451789446,8.8,65.6,74.39999999999999,1,0,0,0.052631579,3,0,0,0,0,0,111.17,95.1,323,-0.8386,0.3325,7,19,0.46990523977891335,0.2155003704202674,0.000915991,0.7009879158984356,44,32,-0.748156135,-0.239534146,0.24301869934635242,0.091583335,0.004315927,0.004875214,0.00078624,3.174139872363599e-05,1225.21,CS(=O)(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e950>
"['1-ethyl-3-methylimidazolium', 'methanesulfonate']",19,8,117.80448000000003,68.06144,3.0410558704421075e-10,2.532819112509877e-10,1.7308549451789446,8.8,65.6,74.39999999999999,1,0,0,0.052631579,3,0,0,0,0,0,111.17,95.1,323,-0.8386,0.3325,7,19,0.46990523977891335,0.2155003704202674,0.000915991,0.7009879158984356,44,32,-0.748156135,-0.239534146,0.24301869934635242,0.091583335,0.004315927,0.004875214,0.00078624,3.174139872363599e-05,1225.21,CS(=O)(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e950>
"['1-ethyl-3-methylimidazolium', 'methanesulfonate']",19,8,117.80448000000003,68.06144,3.0410558704421075e-10,2.532819112509877e-10,1.7308549451789446,8.8,65.6,74.39999999999999,1,0,0,0.052631579,3,0,0,0,0,0,111.17,95.1,303,-0.8386,0.3325,7,19,0.46990523977891335,0.2155003704202674,0.000915991,0.7009879158984356,44,32,-0.748156135,-0.239534146,0.24301869934635242,0.091583335,0.004315927,0.004875214,0.00078624,3.174139872363599e-05,1238.7,CS(=O)(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e950>
"['1-ethyl-3-methylimidazolium', 'methanesulfonate']",19,8,117.80448000000003,68.06144,3.0410558704421075e-10,2.532819112509877e-10,1.7308549451789446,8.8,65.6,74.39999999999999,1,0,0,0.052631579,3,0,0,0,0,0,111.17,95.1,303,-0.8386,0.3325,7,19,0.46990523977891335,0.2155003704202674,0.000915991,0.7009879158984356,44,32,-0.748156135,-0.239534146,0.24301869934635242,0.091583335,0.004315927,0.004875214,0.00078624,3.174139872363599e-05,1238.7,CS(=O)(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e950>
